address,lat_truth,lon_truth,bbox_nom_s,bbox_nom_w,bbox_nom_n,bbox_nom_e,country0,bbox0_s,bbox0_w,bbox0_n,bbox0_e,admin1,bbox1_s,bbox1_w,bbox1_n,bbox1_e,admin2,bbox2_s,bbox2_w,bbox2_n,bbox2_e,gpt35_lat,gpt35_lon,gpt35_s,gpt35_w,gpt35_n,gpt35_e,gpt4_lat,gpt4_lon,gpt4_s,gpt4_w,gpt4_n,gpt4_e,ds_lat,ds_lon,ds_s,ds_w,ds_n,ds_e,dist_gpt35_km,dist_gpt4_km,dist_ds_km,iou_gpt35,iou_gpt4,iou_ds
"La Hamburguesa, Anzoátegui, Venezuela",9.4567096,-64.8306005,9.4566596,-64.8306505,9.4567596,-64.8305505,Venezuela,0.6487600220000331,-73.35214233399995,15.672918000000152,-59.807006999999885,Anzoátegui,7.569681168000102,-65.72663879399994,10.315417000000023,-62.64935302699996,Aragua,8.760600091000072,-65.06367492599998,9.747332573000108,-64.33283996699998,9.46,-64.83,9.46,-64.83,9.46,-64.83,9.4601,-64.8297,9.4596,-64.8302,9.4606,-64.8292,9.46,-64.83,9.46,-64.83,9.46,-64.83,0.37175699488742336,0.3897190107460513,0.37175699488742336,0.5595046100479335,0.5944025132786054,0.5595046100479335
"Bankomat Millennium, Małopolskie, Poland",50.0664782,19.9400295,50.0664282,19.9399795,50.0665282,19.9400795,Poland,49.002044678000175,14.12288475000014,54.83641815200008,24.145782471000075,Małopolskie,49.17847824000006,19.08312225300017,50.52050018400007,21.421741484999984,Kraków (City),49.96766662600015,19.792238235000127,50.12613677900015,20.21734619199998,50.0675,19.945,50.07,19.94,50.07,19.94,50.0669,19.9445,50.0664,19.9439,50.0674,19.9451,50.07,19.94,50.07,19.94,50.07,19.94,0.3725196797428488,0.3225129262406087,0.3916119528576375,0.5458980913814707,0.5311859725318869,0.5458980913814707
"Tesco, Clare, Ireland",52.8453646,-8.9763536,52.8453146,-8.9764036,52.8454146,-8.9763036,Ireland,51.419913000000065,-10.662837999999963,55.43513600000006,-5.994503999999893,Clare,52.554536000000155,-9.938689999999951,53.168769000000054,-8.282425075999925,Ennis,52.76356037700003,-9.14300199999991,52.92409280700019,-8.860744859999954,52.85,-8.98,52.85,-8.98,52.85,-8.98,52.8506,-8.9787,52.8496,-8.9797,52.8516,-8.9777,52.8035,-8.9669,52.85,-8.98,52.85,-8.98,0.5706432647469627,0.6030978323948234,4.698267304326112,0.41327568177852525,0.46330660429917164,0.41327568177852525
"Marktbrunnen, Sachsen, Germany",50.6581189,13.23127,50.6580817,13.2312115,50.6581609,13.2313297,Germany,47.27069713400016,5.86625051600015,55.05652600000013,15.041814803000136,Sachsen,50.17153549200009,11.87146282300006,51.68497467000009,15.041814803000136,Erzgebirgskreis,50.50288391100008,13.117147445000173,50.69893264799998,13.325026513000068,50.661,13.233,50.66,13.23,50.66,13.23,50.6611,13.2286,50.6606,13.2281,50.6616,13.2291,50.66,13.23,50.66,13.23,50.66,13.23,0.3427884395132839,0.38118611077372977,0.22752113351827666,0.6399999999998579,0.5541266457531878,0.6399999999998579
"Seeterasse, Niedersachsen, Germany",51.9086151,10.2835011,51.9085651,10.2834511,51.9086651,10.2835511,Germany,47.27069713400016,5.86625051600015,55.05652600000013,15.041814803000136,Niedersachsen,51.295230865000065,6.630277156999966,53.89208221400003,11.598078727000145,Goslar,51.85121605300003,10.257307052000044,51.98803329400005,10.391929597000058,51.9111,10.2833,51.91,10.28,51.91,10.28,51.9103,10.2822,51.9098,10.2817,51.9108,10.2827,51.91,10.28,51.91,10.28,51.91,10.28,0.276652409170264,0.20752516349970165,0.2852952615541904,0.5471055918432247,0.7090697030063071,0.5471055918432247
"Ets Kora Nikki, Borgou, Benin",9.9363876,3.2016563,9.9363376,3.2016063,9.9364376,3.2017063,Benin,6.234909500000072,0.7743450010000856,12.418351173000133,3.8517010210001104,Borgou,8.764588001000163,1.9669110000000956,10.649970999999994,3.8322420000000648,Nikki,9.821022000000085,3.132605000000126,10.123341000000153,3.3566860000001384,9.94,3.2,9.94,3.2,9.94,3.2,9.94,3.2,9.94,3.2,9.94,3.2,9.94,3.2,9.94,3.2,9.94,3.2,0.4407452016558398,0.4407452016558398,0.4407452016558398,0.5406351926170285,0.5406351926170285,0.5406351926170285
"Repsol, Región de Murcia, Spain",37.9532475,-1.1354405,37.9528968,-1.1356525,37.9534399,-1.1352407,Spain,27.637361527000053,-18.16152763299982,43.79152679400016,4.328195000000164,Región de Murcia,37.37371800000017,-2.3443069449999143,38.75444793800011,-0.647916999999893,Murcia,37.75166320800014,-1.3847550159998718,38.11795425500014,-0.8509129889999372,37.95,-1.14,37.95,-1.14,37.95,-1.14,37.95013,-1.13702,37.94963,-1.13752,37.95063,-1.13652,37.95,-1.14,37.95,-1.14,37.95,-1.14,0.5387215305056338,0.3732910387719328,0.5387215305056338,0.43319365366451124,0.60710800311271,0.43319365366451124
"Masjid Baiturrohman, Jawa Barat, Indonesia",-6.5555549,106.8192161,-6.5557017,106.8190908,-6.555408,106.8193415,Indonesia,-11.007614999999872,95.00970500000012,6.076941000000147,141.01939400000003,Jawa Barat,-7.823397635999925,106.37050628600014,-5.913770198999941,108.83381652900016,Kota Bogor,-6.5718398089999255,106.80694580200009,-6.548810004999893,106.82344818000018,-6.56,106.82,-6.56,106.82,-6.56,106.82,-6.5601,106.8212,-6.5611,106.8202,-6.5591,106.8222,-6.56,106.82,-6.56,106.82,-6.56,106.82,0.5018008910973236,0.5508635026548034,0.5018008910973236,0.49389144145966063,0.5145366986080899,0.49389144145966063
"መድኃኔዓለም ገዳም / Medhane Alem Gedam, Amhara, Ethiopia",11.2628077,37.4859752,11.2626232,37.4857871,11.2629921,37.4861632,Ethiopia,3.3988230220001014,33.00153732299998,14.845477104000167,47.958229065000126,Amhara,8.714812280000103,35.25710678200005,13.768704414000013,40.21243667500005,Mirab Gojjam,11.074606895999976,37.29128646900017,11.42023563400005,37.855453491000105,11.26,37.49,11.26,37.49,11.26,37.49,11.26,37.49,11.2595,37.4895,11.2605,37.4905,11.26,37.49,11.26,37.49,11.26,37.49,0.5386292071412402,0.5386292071412402,0.5386292071412402,0.4785278681639858,0.4918237049621239,0.4785278681639858
"Vabec, Prešovský, Slovakia",49.3505443,20.6727156,49.3504943,20.6726656,49.3505943,20.6727656,Slovakia,47.73274612400007,16.83446148200011,49.61380004900019,22.56791305600001,Prešovský,48.76878357000015,19.86475181500009,49.46107101500013,22.56791305600001,Stará Lubovna,49.20732879700017,20.397558212000092,49.421855927000195,21.000875473000008,49.35,20.67,49.35,20.67,49.35,20.67,49.3503,20.6697,49.3453,20.6647,49.3553,20.6747,49.35,20.67,49.35,20.67,49.35,20.67,0.20580779203793673,0.2201200914776956,0.20580779203793673,0.594362954782287,0.7224255693303705,0.594362954782287
"Center Church, North Carolina, United States",35.4923625,-80.0569599,35.4920125,-80.0572769,35.4926599,-80.0566333,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,North Carolina,33.84166699900004,-84.32096862799995,36.58901214700012,-75.46111299999995,Montgomery,35.139869691,-80.18225097599998,35.511829376000094,-79.6184463489999,35.4901,-80.0603,35.49,-80.06,35.49,-80.06,35.489861,-80.062006,35.489361,-80.062506,35.490361,-80.061506,35.49,-80.06,35.49,-80.06,35.49,-80.06,0.39336480027541787,0.5348671409286679,0.3804806950438661,0.5542645754748726,0.4543296761560099,0.5542645754748726
"Mporokoso High School, Northern, Zambia",-9.3666069,30.1098923,-9.3666569,30.1098423,-9.3665569,30.1099423,Zambia,-18.07917628699988,21.980037939000056,-8.271976286999973,33.71243793900004,Northern,-17.115275999999938,-179.99999999999994,26.236805000000174,180.0000000000001,Mporokoso,-9.706787108999947,29.31469726600011,-9.208776286999978,30.525666340000043,-9.37,30.11,-9.37,30.11,-9.37,30.11,-9.3721,30.1132,-9.3741,30.1112,-9.3701,30.1152,-9.37,30.11,-9.37,30.11,-9.37,30.11,0.37748048373428633,0.7104743070247,0.37748048373428633,0.553436314794558,0.43408632757194393,0.553436314794558
"ローソン, Mie, Japan",34.671206,136.4986402,34.6710996,136.4985536,34.6713124,136.4987268,Japan,24.045416000000102,122.93319702100008,45.52278518700018,153.98693800000012,Mie,33.72195816100009,135.85597229000018,35.254325867000034,136.98805200000015,Tsu,34.45502090500008,136.15705871600017,34.84040451100003,136.57510376000016,34.67,136.5,34.67,136.5,34.67,136.5,34.6687,136.5157,34.6682,136.5152,34.6692,136.5162,34.67,136.5,34.67,136.5,34.67,136.5,0.18288571894437974,1.584832743908431,0.18288571894437974,0.6399999999989767,0.03458821941025708,0.6399999999989767
"Reformhaus Bioline, Sachsen, Germany",51.0018334,13.8409236,51.0017834,13.8408736,51.0018834,13.8409736,Germany,47.27069713400016,5.86625051600015,55.05652600000013,15.041814803000136,Sachsen,50.17153549200009,11.87146282300006,51.68497467000009,15.041814803000136,Dresden,50.975185395000096,13.579721451000182,51.17752075100009,13.965848922000076,51.0,13.84,51.0,13.84,51.0,13.84,51.0491,13.7383,51.0486,13.7378,51.0496,13.7388,51.0,13.84,51.0,13.84,51.0,13.84,0.21386408219273814,8.895963194872902,0.21386408219273814,0.6399999999998579,0.0,0.6399999999998579
"Alpine Church, Texas, United States",32.5576191,-94.7194273,32.5575691,-94.7194773,32.5576691,-94.7193773,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,Texas,25.83809470500006,-106.64578246999992,36.5034408570001,-93.50874328599993,Gregg,32.362400056000126,-94.98950195299987,32.66260147100019,-94.57363128799987,32.56,-94.72,32.56,-94.72,32.56,-94.72,32.56013,-94.71964,32.55963,-94.72014,32.56063,-94.71914,32.56,-94.72,32.56,-94.72,32.56,-94.72,0.27012995470332146,0.2799100592385621,0.27012995470332146,0.6153879492058086,0.6515442897918348,0.6153879492058086
"Фаворит, Irkutsk, Russia",52.2920993,104.2834095,52.2920493,104.2833595,52.2921493,104.2834595,Russia,41.188865663,-179.99999999999994,81.85624700000005,180.0000000000001,Irkutsk,51.118827821000195,95.58200073200004,64.28343963700013,119.12229156500008,Irkutskiy rayon,51.82827758799999,103.39938354600014,52.74141311700003,105.96798687800008,52.29,104.28,52.29,104.28,52.29,104.28,52.2897,104.2816,52.2877,104.2796,52.2917,104.2836,52.29,104.28,52.29,104.28,52.29,104.28,0.32903269984121897,0.29380752438225266,0.32903269984121897,0.547166758402967,0.6672416335269572,0.547166758402967
"Hirani Hospital, Maharashtra, India",19.906669,77.569598,19.906619,77.569548,19.906719,77.569648,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Maharashtra,15.60459995300016,72.65069600099997,22.030998229000147,80.89215850900018,Yavatmal,19.67531013600012,77.28256988600009,20.101631165000185,77.6547012320001,19.911,77.573,19.91,77.57,19.91,77.57,19.9101,77.5722,19.9096,77.5717,19.9106,77.5727,19.91,77.57,19.91,77.57,19.91,77.57,0.5986907207073561,0.4685665496176343,0.37276723574038634,0.5570999962023968,0.5330426153492309,0.5570999962023968
"Gwjwnpuri Baptist Church, Assam, India",26.4993616,90.5449387,26.4993116,90.5448887,26.4994116,90.5449887,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Assam,24.13475036700015,89.69483947800018,27.97737121700004,96.0209121710002,Chirang,26.40370369100009,90.3535003660001,26.79509353600008,90.95902252200013,26.5,90.54,26.5,90.54,26.5,90.54,26.5,90.54,26.5,90.54,26.5,90.54,26.5,90.54,26.5,90.54,26.5,90.54,0.49656228297720256,0.49656228297720256,0.49656228297720256,0.4674984877607311,0.4674984877607311,0.4674984877607311
"Escola n 18-Manguxi, Moxico, Angola",-11.8959579,22.910975,-11.8960604,22.910857,-11.8959072,22.9111926,Angola,-18.04208183299994,11.66870333300011,-4.372591017999923,24.080073386000095,Moxico,-16.173199533999878,17.936840057000097,-10.58611965199998,24.080073386000095,Alto Zambeze,-12.328181265999945,22.389329910000072,-11.63463687999996,23.37268524100017,-11.9,22.91,-11.9,22.91,-11.9,22.91,-11.9,22.91,-11.9005,22.9095,-11.8995,22.9105,-11.9,22.91,-11.9,22.91,-11.9,22.91,0.46181102062493534,0.46181102062493534,0.46181102062493534,0.5161544406685391,0.5545478194929442,0.5161544406685391
"Sparkasse, Nordrhein-Westfalen, Germany",50.9369514,6.9463707,50.936561,6.9459951,50.9373447,6.9468539,Germany,47.27069713400016,5.86625051600015,55.05652600000013,15.041814803000136,Nordrhein-Westfalen,50.32301330700005,5.86625051600015,52.531444550000174,9.461478233000037,Köln,50.82963180700011,6.772376061000159,51.08456421000005,7.163622857000064,50.94,6.95,50.94,6.95,50.94,6.95,50.9401,6.9509,50.9396,6.9504,50.9406,6.9514,50.94,6.95,50.94,6.95,50.94,6.95,0.42377408700566654,0.47254426080118217,0.42377408700566654,0.4870632883215826,0.45196239518325687,0.4870632883215826
"Droga Raia, Paraná, Brazil",-25.3917727,-49.2606401,-25.3918227,-49.2606901,-25.3917227,-49.2605901,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,Paraná,-26.71712200599984,-54.61602401699992,-22.516295163999928,-48.02353743499998,Curitiba,-25.64538621899993,-49.389338635999934,-25.34506688199997,-49.18522486199993,-25.39,-49.26,-25.39,-49.26,-25.39,-49.26,-25.3898,-49.2597,-25.3908,-49.2607,-25.3888,-49.2587,-25.39,-49.26,-25.39,-49.26,-25.39,-49.26,0.2073378376841166,0.23881914479031335,0.2073378376841166,0.6399999999999431,0.7340960162255894,0.6399999999999431
"The Queen's Head, England, United Kingdom",51.5138345,-0.0387373,51.5137953,-0.038887,51.5138976,-0.0385839,United Kingdom,49.86531000000008,-8.649995999999874,60.84548000000012,1.7643926980000515,England,49.86531000000008,-6.4190079999999625,55.81165700000019,1.7643926980000515,Greater London,51.5125969450001,-0.0500128989999097,51.524248388000046,-0.0337440959999639,51.5101,-0.0402,51.51,-0.04,51.51,-0.04,51.5111,-0.0412,51.5106,-0.0417,51.5116,-0.0407,51.513,-0.038,51.51,-0.04,51.51,-0.04,0.427416289918354,0.3485654707078202,0.10589405833783046,0.5278838808249436,0.5796812299044232,0.5278838808249436
"City Hall Parking, Ontario, Canada",43.6519004,-79.3845405,43.6518504,-79.3845905,43.6519504,-79.3844905,Canada,41.67692566000011,-141.0068659999999,83.11042000000009,-52.618888854999966,Ontario,41.67692566000011,-95.15598299999994,56.86972000000014,-74.34604644799998,Toronto,43.57712200000003,-79.6392209999999,43.85545000000013,-79.10551499999997,43.65,-79.38,43.65,-79.38,43.65,-79.38,43.6535,-79.3837,43.653,-79.3842,43.654,-79.3832,43.6532,-79.3832,43.65,-79.38,43.65,-79.38,0.4220257703444365,0.19028782226584387,0.18031669545576234,0.4887166173448716,0.7152393916557623,0.4887166173448716
"José S Serna, Puebla, México",19.2833321,-98.4357941,19.2832821,-98.4358441,19.2833821,-98.4357441,México,14.535074242000064,-118.36648469,32.718626008,-86.71074289899985,Puebla,17.860911930000157,-99.07049427499992,20.839959747000137,-96.72468303399984,San Martín Texmelucan,19.204233539000143,-98.49273195199991,19.327690807000124,-98.36454634199998,19.28,-98.44,19.28,-98.44,19.28,-98.44,19.27798,-98.43741,19.27748,-98.43791,19.27848,-98.43691,19.28,-98.44,19.28,-98.44,19.28,-98.44,0.5763245821635427,0.6188216700960049,0.5763245821635427,0.4459864950104415,0.4753445885164963,0.4459864950104415
"محطة حافلات الجامعة, Guelma, Algeria",36.4674997,7.4369285,36.4674497,7.4368785,36.4675497,7.4369785,Algeria,18.96023082700009,-8.673868178999953,37.08869781300013,11.987367153000037,Guelma,36.02588817100019,6.941607407000106,36.67432800400002,7.961420695000015,Guelma,36.41937542000011,7.360309410000184,36.4899190270001,7.47428852000013,36.4667,7.4333,36.47,7.44,36.47,7.44,36.4711,7.4447,36.4706,7.4442,36.4716,7.4452,36.47,7.44,36.47,7.44,36.47,7.44,0.3364347529648292,0.8019943641308297,0.3908088003003378,0.5449372001638597,0.30209177715063457,0.5449372001638597
"Duke of York, England, United Kingdom",51.5187496,-0.135948,51.5186687,-0.136068,51.5187806,-0.1358605,United Kingdom,49.86531000000008,-8.649995999999874,60.84548000000012,1.7643926980000515,England,49.86531000000008,-6.4190079999999625,55.81165700000019,1.7643926980000515,Greater London,51.501862174,-0.1583406939999463,51.52081898500006,-0.128971925999906,51.5074,-0.1278,51.52,-0.14,51.52,-0.14,51.52213,-0.14102,51.52163,-0.14152,51.52263,-0.14052,51.5033,-0.1276,51.52,-0.14,51.52,-0.14,1.3822489722437736,0.5142365786350415,1.8124544758928125,0.5155995859824677,0.41777128842481454,0.5155995859824677
"北山田郵便局, Oita, Japan",33.27992,131.09487,33.27987,131.09482,33.27997,131.09492,Japan,24.045416000000102,122.93319702100008,45.52278518700018,153.98693800000012,Oita,32.71389000000005,130.82836914100017,33.740120000000104,132.08441200000027,Kusu,33.178787231000115,131.04153442400002,33.386210999000184,131.33062744100005,33.2386,131.6094,33.28,131.09,33.28,131.09,33.2803,131.0899,33.2798,131.0894,33.2808,131.0904,33.28,131.09,33.28,131.09,33.28,131.09,48.06154316075537,0.4639330792822474,0.4527971598444124,0.4711158952282369,0.5011220288023353,0.4711158952282369
"Centro de Saúde Maubara-Lisa, Liquiçá, Timor-Leste",-8.6567137,125.2094463,-8.6567637,125.2093963,-8.6566637,125.2094963,Timor-Leste,-9.504652977999967,124.04465484600009,-8.126944541999876,127.34249900000007,Liquiçá,-8.753623962999882,125.09069061200012,-8.555276870999876,125.52728271500008,Maubara,-8.680939673999887,125.19035323700018,-8.62944698399997,125.223556518,-8.66,125.21,-8.66,125.21,-8.66,125.21,-8.6567,125.2133,-8.66,125.21,-8.653,125.217,-8.66,125.21,-8.66,125.21,-8.66,125.21,0.37045442622643876,0.4236329768815417,0.37045442622643876,0.5597478534447263,0.5538564620017277,0.5597478534447263
"Hotel & Gallery Kopacka, Pardubický, Czechia",49.7568055,16.4654668,49.7567555,16.4654168,49.7568555,16.4655168,Czechia,48.552416587000096,12.090760231000049,51.05569076500012,18.85925292999997,Pardubický,49.57847976600016,15.37327766500016,50.20811462299997,16.869901656000025,Svitavy,49.57847976600016,16.071477890000153,49.909141541000054,16.843580245000112,49.76,16.47,49.76,16.47,49.76,16.47,49.75613,16.47413,49.75608,16.47408,49.75618,16.47418,49.76,16.47,49.76,16.47,49.76,16.47,0.481885418046259,0.6268471840401284,0.481885418046259,0.43665167883762146,0.2974467218435165,0.43665167883762146
"Sachin Ghosh Sweets, Barisal, Bangladesh",22.9752295,90.2317982,22.9751795,90.2317482,22.9752795,90.2318482,Bangladesh,20.74111175600018,88.01056671200013,26.634073258000058,92.67366027900016,Barisal,21.769331000000022,89.85193600000008,23.08516300000008,91.00493600100005,Barisal,22.93537712,90.20307922400002,23.00863075300003,90.24987793000008,22.98,90.23,22.98,90.23,22.98,90.23,22.9827,90.2334,22.982,90.2325,22.9834,90.2343,22.701,90.3535,22.68,90.33,22.72,90.37,0.5614896496397913,0.8467119015981602,32.94483929601215,0.47638681334524663,0.37684091894674165,0.0
"McGhee Elementary School, Idaho, United States",46.3837726,-116.9979329,46.3837226,-116.9979829,46.3838226,-116.9978829,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,Idaho,41.989841461000026,-117.240196229,49.00152206500019,-111.04361724899996,Nez Perce,45.85556030300006,-117.06083679199986,46.63177108800011,-116.36031341599994,46.38,-117.0,46.38,-117.0,46.38,-117.0,46.3847,-116.9957,46.3842,-116.9962,46.3852,-116.9952,46.38,-117.0,46.38,-117.0,46.38,-117.0,0.4484609542749404,0.19992165865873,0.4484609542749404,0.5280110802950971,0.6704678497975629,0.5280110802950971
"Pathirana Engineers, Kegalle, Sri Lanka",7.3145072,80.315405,7.3144572,80.315355,7.3145572,80.315455,Sri Lanka,5.918471813000053,79.52180500100008,9.835970879000172,81.878753663,Kegalle,6.83000993700017,80.14532470800003,7.396685124000044,80.54812622100008,Rambukkana,7.240748882000048,80.3048782350001,7.396685124000044,80.46609497100002,7.31,80.32,7.31,80.32,7.31,80.32,7.3102,80.3218,7.3097,80.3213,7.3107,80.3223,7.2513,80.3466,7.31,80.32,7.31,80.32,0.7127485767733583,0.8525503566309083,7.82534215963388,0.38067762209669276,0.33218314174780583,0.38067762209669276
"Indirapriya Priyadarshini high school, Karnataka, India",15.7637439,76.7506501,15.7636939,76.7506001,15.7637939,76.7507001,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Karnataka,11.57448005700013,74.05430600000011,18.455120086000026,78.57746887200011,Raichur,15.542160987000102,76.41102600100004,15.990629197000032,77.02902984600018,15.76,76.75,15.76,76.75,15.76,76.75,15.7601,76.7502,15.7596,76.7497,15.7606,76.7507,15.76,76.75,15.76,76.75,15.76,76.75,0.4220756720647361,0.408036118331622,0.4220756720647361,0.5330598753362674,0.578659276066704,0.5330598753362674
"مستشفى بوكورو, Hadjer-Lamis, Chad",12.3788478,17.0600453,12.3787978,17.0599953,12.3788978,17.0600953,Chad,7.441069126000116,13.473475457000175,23.45037079000008,24.002686000000097,Hadjer-Lamis,11.47200012200011,14.516798019000134,13.392999649000046,17.68000030400009,Dababa,12.133999826000036,16.92700004600016,12.55700016000003,17.309999466000022,12.38,17.06,12.38,17.06,12.38,17.06,12.3801,17.0601,12.3796,17.0596,12.3806,17.0606,12.38,17.06,12.38,17.06,12.38,17.06,0.12821322877193006,0.13936497193673567,0.12821322877193006,0.6400000000000284,0.7225000000000604,0.6400000000000284
"Correo Urguayo, Paysandú, Uruguay",-32.3171019,-58.0849522,-32.3171519,-58.0850022,-32.3170519,-58.0849022,Uruguay,-34.974029999999914,-58.4405742429999,-30.08539599999989,-53.094245909999984,Paysandú,-32.59561809899998,-58.20695799999993,-31.452404600999955,-56.2385210999999,,-32.53345799899995,-58.20466099999993,-31.569103084999934,-56.61562199999992,-32.32,-58.085,-32.32,-58.09,-32.32,-58.08,-32.32013,-58.08198,-32.3205,-58.0825,-32.3197,-58.0815,-32.3214,-58.0756,-32.32,-58.09,-32.32,-58.08,0.32228531954998085,0.43746949415095915,1.0003653930044798,0.49820963948065783,0.5367568460662702,0.49820963948065783
"Zieleman, Utrecht, Netherlands",51.979229,5.0931815,51.979179,5.0931315,51.979279,5.0932315,Netherlands,50.723491668000065,3.360782249000181,53.55458500000009,7.2270951260000516,Utrecht,51.85858535800003,4.794366836000108,52.30366897700014,5.633729935000076,Vijfheerenlanden,51.85858535800003,4.929781913000113,52.00326538000019,5.185256957000092,52.0906,5.1226,51.98,5.09,51.98,5.09,51.97898,5.09219,51.97888,5.09209,51.97908,5.09229,52.0907,5.1214,51.98,5.09,51.98,5.09,12.546329114936311,0.0733357035017866,12.544411424217596,0.565991253365819,0.6561000000001813,0.565991253365819
"Moggill, Queensland, Australia",-27.583271,152.8879225,-27.602534,152.849604,-27.564103,152.90608,Australia,-55.116942998999946,112.92111200000012,-9.14217599999995,159.10922200000027,Queensland,-29.17789840699993,137.9959564210002,-9.14217599999995,153.55217000000016,Brisbane,-27.660348999999883,152.67968801300003,-27.02196499999991,153.4684910000002,-27.58,152.88,-27.6,152.85,-27.56,152.91,-27.577,152.889,-27.6,152.85,-27.56,152.91,-27.58,152.88,-27.6,152.85,-27.56,152.91,0.8613815727289458,0.7053438360346901,0.8613815727289458,0.11428571428559713,0.11428571428559713,0.11428571428559713
"Drogaria América do Sul, São Paulo, Brazil",-23.6339956,-46.5026742,-23.6340456,-46.5027242,-23.6339456,-46.5026242,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,São Paulo,-25.357999777999964,-53.11011153199996,-19.779655794999883,-44.16136516399996,Santo André,-23.815869998999972,-46.56721364699996,-23.60564999899998,-46.27839099999994,-23.63,-46.5,-23.63,-46.5,-23.63,-46.5,-23.62998,-46.50013,-23.63098,-46.50113,-23.62898,-46.49913,-23.5635,-46.6519,-23.63,-46.5,-23.63,-46.5,0.5211593651837757,0.5162830052199857,17.10710213610334,0.4862767497395291,0.5164853568197992,0.4862767497395291
"Sárga vendégház, Borsod-Abaúj-Zemplén, Hungary",48.1627006,20.6234462,48.1626506,20.6233962,48.1627506,20.6234962,Hungary,45.74782943700012,16.113840435000043,48.58637619000018,22.905584336000175,Borsod-Abaúj-Zemplén,47.64039993200009,20.05069351300017,48.58637619000018,22.13724517800011,Miskolci,47.877605439000035,20.475246430000084,48.250782014000094,21.102479934000144,48.16,20.62,48.16,20.62,48.16,20.62,48.1601,20.6202,48.1596,20.6197,48.1606,20.6207,48.16,20.62,48.16,20.62,48.16,20.62,0.39434917651051216,0.37628868613038857,0.39434917651051216,0.513838262277021,0.5432038890205277,0.513838262277021
"farm, Uttar Pradesh, India",25.2691775,82.984899,25.26822,82.984158,25.2701349,82.9856399,India,6.754256000000055,68.18624900000009,33.25571060100009,97.17215728800004,Uttar Pradesh,23.87277031100018,77.08490753200016,30.412458421000167,84.63059997500017,Varanasi,25.169200898000156,82.66255950900012,25.58278274600019,83.18633270200013,25.27,82.98,25.27,82.98,25.27,82.99,25.27,82.985,25.27,82.98,25.275,82.99,25.27,82.985,25.27,82.98,25.27,82.99,0.5010349627680505,0.09201999122268656,0.09201999122268656,0.49622203935060655,0.6751143180271523,0.49622203935060655
"Universidade Estadual do Amazonas, Amazonas, Brazil",-6.6503938,-69.8690418,-6.6506489,-69.8693025,-6.6501387,-69.8688005,Brazil,-33.74631599999998,-73.98970794799999,5.264877796000064,-28.847639913999956,Amazonas,-9.81804587499994,-78.71117401199996,6.15660476700009,-56.09755803799993,Eirunepé,-7.726266135999936,-71.38167907199988,-6.355950548999942,-69.32128909499994,-3.101,-60.025,-6.65,-69.87,-6.65,-69.87,-3.092247,-60.017179,-3.092747,-60.017679,-3.091747,-60.016679,-3.119,-60.0217,-6.65,-69.87,-6.65,-69.87,1159.6843944658626,1160.8363037350214,1159.3365698851849,0.6400000000002416,0.0,0.6400000000002416
"Boston Police Department District B-3 North Dorchester-Mattapan Neighborhood Station, Massachusetts, United States",42.2847347,-71.0916435,42.2845575,-71.0919923,42.284932,-71.0914723,United States,18.909858704999976,-179.15055799999996,72.68750000000006,179.77340700000013,Massachusetts,41.23833500000012,-73.50840759199991,42.88666200000017,-69.92749799999996,Suffolk,42.22756200000015,-71.19135999999986,42.449810000000184,-70.8674999999999,42.28,-71.09,42.28,-71.09,42.28,-71.09,42.2841,-71.0906,42.28,-71.095,42.288,-71.086,42.2845,-71.0896,42.28,-71.09,42.28,-71.09,0.5435584645923955,0.11112941042083252,0.17011876899035078,0.4782925360651742,0.8027955479202784,0.4782925360651742
"Musée de l'Armée, Île-de-France, France",48.8570374,2.3118779,48.8569874,2.3118279,48.8570874,2.3119279,France,41.33375200000012,-5.143750999999895,51.089397432000055,9.560416222000129,Île-de-France,48.12054061900005,1.4472794530001352,49.237377167000034,3.555686952000144,Paris,48.846759796000015,2.289783715000169,48.86347961400003,2.3328523630001428,48.8606,2.3124,48.86,2.31,48.86,2.31,48.8566,2.3125,48.8558,2.3117,48.8574,2.3133,48.8566,2.3122,48.86,2.31,48.86,2.31,0.39798013922357783,0.06661034916293265,0.054044658370540885,0.5791946877434336,0.7743999999996842,0.5791946877434336
